종목코드,회사명,시장구분,ticker,현재주가,시가총액,배당수익률,52주최고,52주최저,PER,PBR,ROE,수집시각
037950,엘컴텍,KOSDAQ,037950.KQ,3155.0,53260439552.0,,5095.0,2935.0,,,0.02671,2026-05-20T21:20:35.870788
277070,린드먼아시아,KOSDAQ,277070.KQ,3890.0,48967127040.0,,6100.0,3800.0,,,,2026-05-20T21:20:36.285736
014190,원익큐브,KOSDAQ,014190.KQ,1501.0,53128003584.0,,2730.0,1381.0,,,0.02585,2026-05-20T21:20:36.707018
413640,비아이매트릭스,KOSDAQ,413640.KQ,7360.0,52419207168.0,,24000.0,7280.0,,,0.08331,2026-05-20T21:20:37.128861
466410,사이냅소프트,KOSDAQ,466410.KQ,10520.0,50785026048.0,,19800.0,9770.0,,,0.08529,2026-05-20T21:20:37.550520
218150,미래생명자원,KOSDAQ,218150.KQ,2585.0,50396045312.0,,4440.0,2570.0,,,-0.06762,2026-05-20T21:20:38.077516
073110,엘엠에스,KOSDAQ,073110.KQ,5930.0,34302844928.0,,7350.0,4495.0,,,,2026-05-20T21:20:38.504379
153460,네이블,KOSDAQ,153460.KQ,8060.0,52631912448.0,,16820.0,6110.0,,,,2026-05-20T21:20:38.916160
150900,파수AI,KOSDAQ,150900.KQ,4490.0,50818543616.0,2.13,6890.0,3260.0,,,0.07281,2026-05-20T21:20:39.340540
078590,휴림에이텍,KOSDAQ,078590.KQ,525.0,5771247104.0,,14980.0,525.0,,,,2026-05-20T21:20:39.767590
016600,큐캐피탈,KOSDAQ,016600.KQ,293.0,20453746688.0,,5587.5,293.0,,,,2026-05-20T21:20:40.181886
171010,램테크놀러지,KOSDAQ,171010.KQ,3650.0,52190445568.0,,4950.0,2840.0,,,-0.19075,2026-05-20T21:20:40.601931
223310,사토시홀딩스,KOSDAQ,223310.KQ,10010.0,52087926784.0,,35000.0,6220.0,,,-1.64265,2026-05-20T21:20:41.021731
035460,기산텔레콤,KOSDAQ,035460.KQ,3480.0,50729144320.0,,7230.0,1683.0,,,0.09632,2026-05-20T21:20:41.433191
066670,디티씨,KOSDAQ,066670.KQ,2775.0,43560935424.0,,3700.0,2455.0,,,,2026-05-20T21:20:41.840861
052790,액토즈소프트,KOSDAQ,052790.KQ,4740.0,51782352896.0,,7550.0,4670.0,,,0.12765999,2026-05-20T21:20:42.270928
105550,엣지파운드리,KOSDAQ,105550.KQ,660.0,47297781760.0,,3800.0,639.0,,,-0.344,2026-05-20T21:20:42.688602
189690,포시에스,KOSDAQ,189690.KQ,1889.0,49552654336.0,2.67,3215.0,1755.0,,,0.05841,2026-05-20T21:20:43.108709
127710,아시아경제,KOSDAQ,127710.KQ,1171.0,36328632320.0,,1849.0,927.0,,,0.03388,2026-05-20T21:20:43.532931
096610,알에프세미,KOSDAQ,096610.KQ,0.0,0.0,,2965.0,0.0,,,,2026-05-20T21:20:43.944995
419080,엔젯,KOSDAQ,419080.KQ,4815.0,47531511808.0,,12800.0,4645.0,,,-0.19237,2026-05-20T21:20:44.375036
289220,자이언트스텝,KOSDAQ,289220.KQ,2300.0,51318104064.0,,8650.0,2240.0,,,-0.28452998,2026-05-20T21:20:44.901260
090410,덕신이피씨,KOSDAQ,090410.KQ,1112.0,51245449216.0,1.54,1637.0,1110.0,,,0.01121,2026-05-20T21:20:45.334575
314140,알피바이오,KOSDAQ,314140.KQ,5900.0,51034066944.0,0.83,9130.0,5520.0,,,0.044699997,2026-05-20T21:20:45.831819
179530,애드바이오텍,KOSDAQ,179530.KQ,2585.0,32716556288.0,,5450.0,1300.0,,,-0.33042,2026-05-20T21:20:46.352842
060850,영림원소프트랩,KOSDAQ,060850.KQ,6240.0,49774522368.0,1.89,7340.0,5410.0,,,0.12527001,2026-05-20T21:20:46.768638
051390,YW,KOSDAQ,051390.KQ,4455.0,35776823296.0,4.83,4895.0,3650.0,,,0.061490003,2026-05-20T21:20:47.194157
393970,대진첨단소재,KOSDAQ,393970.KQ,2825.0,41880117248.0,,11020.0,2520.0,,,-0.70571,2026-05-20T21:20:47.776665
361570,알비더블유,KOSDAQ,361570.KQ,1752.0,48321404928.0,,3435.0,1717.0,,,-0.055549998,2026-05-20T21:20:48.191484
106240,파인테크닉스,KOSDAQ,106240.KQ,2190.0,46284824576.0,,2640.0,956.0,,,,2026-05-20T21:20:48.711243
097870,효성오앤비,KOSDAQ,097870.KQ,5890.0,46472101888.0,,8000.0,5550.0,,,,2026-05-20T21:20:49.117397
419120,산돌,KOSDAQ,419120.KQ,3395.0,48287387648.0,2.8,9975.0,3330.0,,,0.062480003,2026-05-20T21:20:49.530152
097800,윈팩,KOSDAQ,097800.KQ,1830.0,49940779008.0,,3765.0,1770.0,,,-0.21219999,2026-05-20T21:20:49.954277
297570,알로이스,KOSDAQ,297570.KQ,1442.0,49923792896.0,,2290.0,723.0,,,-0.02471,2026-05-20T21:20:50.377765
451700,엔에이치스팩29호,KOSDAQ,451700.KQ,3440.0,49364000768.0,,4020.0,1979.0,,,,2026-05-20T21:20:50.794936
0010V0,제이피아이헬스케어,KOSDAQ,0010V0.KQ,9650.0,49267109888.0,2.5,30000.0,9250.0,,,0.09274,2026-05-20T21:20:51.216821
190650,코리아에셋투자증권,KOSDAQ,190650.KQ,7690.0,49123721216.0,6.94,13410.0,6410.0,,,0.05573,2026-05-20T21:20:51.628773
406820,뷰티스킨,KOSDAQ,406820.KQ,3465.0,47280799744.0,,8900.0,1756.0,,,-0.063590005,2026-05-20T21:20:52.038807
089150,케이씨티,KOSDAQ,089150.KQ,2855.0,48963248128.0,,5380.0,2005.0,,,,2026-05-20T21:20:52.453786
100660,서암기계공업,KOSDAQ,100660.KQ,3885.0,48951001088.0,0.25,6180.0,3315.0,,,-0.00045000002,2026-05-20T21:20:52.870363
056700,신화인터텍,KOSDAQ,056700.KQ,1680.0,48738635776.0,,2205.0,1593.0,,,0.03501,2026-05-20T21:20:53.303790
365590,하이딥,KOSDAQ,365590.KQ,1577.0,48769400832.0,,4200.0,1392.0,,,-3.03397,2026-05-20T21:20:53.820947
307280,원바이오젠,KOSDAQ,307280.KQ,6880.0,48801574912.0,1.96,8400.0,4765.0,,,0.1617,2026-05-20T21:20:54.240818
066130,하츠,KOSDAQ,066130.KQ,3810.0,45765152768.0,3.53,5270.0,3800.0,,,0.01661,2026-05-20T21:20:54.760319
215090,솔디펜스,KOSDAQ,215090.KQ,2105.0,48712695808.0,,4910.0,2050.0,,,0.06531,2026-05-20T21:20:55.178264
452300,캡스톤파트너스,KOSDAQ,452300.KQ,3435.0,48500498432.0,0.82,5730.0,2425.0,,,0.06903,2026-05-20T21:20:55.706083
352700,씨앤투스,KOSDAQ,352700.KQ,1845.0,46615351296.0,2.71,3050.0,1816.0,,,-0.05031,2026-05-20T21:20:56.133372
237820,플레이디,KOSDAQ,237820.KQ,3770.0,48358318080.0,4.82,5790.0,3730.0,,,0.05158,2026-05-20T21:20:56.565265
459550,알트,KOSDAQ,459550.KQ,1927.0,45860216832.0,,6250.0,1903.0,,,,2026-05-20T21:20:56.978278
051490,나라엠앤디,KOSDAQ,051490.KQ,3400.0,44905005056.0,2.54,4930.0,3310.0,,,0.04385,2026-05-20T21:20:57.400045
239890,피엔에이치테크,KOSDAQ,239890.KQ,4850.0,48188411904.0,3.88,7150.0,4255.0,,,0.05322,2026-05-20T21:20:57.810053
263020,디케이앤디,KOSDAQ,263020.KQ,3480.0,47488589824.0,2.7,4875.0,2680.0,,,0.10971,2026-05-20T21:20:58.220206
057540,옴니시스템,KOSDAQ,057540.KQ,810.0,48109359104.0,,1171.0,715.0,,,,2026-05-20T21:20:58.645655
206560,덱스터,KOSDAQ,206560.KQ,1888.0,47492890624.0,,7880.0,1883.0,,,-0.14673,2026-05-20T21:20:59.065738
007530,와이엠,KOSDAQ,007530.KQ,2155.0,43903004672.0,,3040.0,2020.0,,,,2026-05-20T21:20:59.482867
082660,코스나인,KOSDAQ,082660.KQ,480.0,47827116032.0,,480.0,480.0,,,,2026-05-20T21:20:59.897822
407400,꿈비,KOSDAQ,407400.KQ,3260.0,46779973632.0,,9460.0,3230.0,,,,2026-05-20T21:21:00.380658
418250,시큐레터,KOSDAQ,418250.KQ,6550.0,45439033344.0,,7535.665,6550.0,,,-0.8134,2026-05-20T21:21:00.810082
260660,알리코제약,KOSDAQ,260660.KQ,3105.0,46616580096.0,2.35,5760.0,3100.0,,,-0.00767,2026-05-20T21:21:01.227965
376290,씨유테크,KOSDAQ,376290.KQ,2695.0,47586963456.0,0.88,3575.0,2565.0,,,0.01176,2026-05-20T21:21:01.729805
250000,보라티알,KOSDAQ,250000.KQ,7020.0,45975425024.0,5.8,10800.0,6890.0,,,0.00253,2026-05-20T21:21:02.243274
081580,성우전자,KOSDAQ,081580.KQ,3050.0,46374330368.0,,3740.0,2095.0,,,,2026-05-20T21:21:02.687709
050110,캠시스,KOSDAQ,050110.KQ,1610.0,46863523840.0,,6045.0,1541.0,,,,2026-05-20T21:21:03.117118
053160,프리엠스,KOSDAQ,053160.KQ,7830.0,41966325760.0,1.66,9800.0,6400.0,,,0.014199999,2026-05-20T21:21:03.549537
023440,제이스코홀딩스,KOSDAQ,023440.KQ,521.0,46168961024.0,,2250.0,486.0,,,-0.61654,2026-05-20T21:21:04.076238
311390,네오크레마,KOSDAQ,311390.KQ,3695.0,46427537408.0,1.3,11120.0,3695.0,,,0.03576,2026-05-20T21:21:04.496271
364950,에이아이코리아,KOSDAQ,364950.KQ,5630.0,45738270720.0,,14100.0,5410.0,,,,2026-05-20T21:21:04.910529
086040,바이오톡스텍,KOSDAQ,086040.KQ,2925.0,45062537216.0,,4115.0,2470.0,,,,2026-05-20T21:21:05.321349
069410,엔텔스,KOSDAQ,069410.KQ,4535.0,44313362432.0,,6200.0,4000.0,,,0.05817,2026-05-20T21:21:05.741678
002290,삼일기업공사,KOSDAQ,002290.KQ,3740.0,46376001536.0,,4600.0,3315.0,,,,2026-05-20T21:21:06.166408
065650,하이퍼코퍼레이션,KOSDAQ,065650.KQ,2110.0,28080336896.0,,14500.0,2110.0,,,-0.15253,2026-05-20T21:21:06.667903
044960,이글벳,KOSDAQ,044960.KQ,3640.0,44680626176.0,,4970.0,3620.0,,,,2026-05-20T21:21:07.091145
031310,아이즈비전,KOSDAQ,031310.KQ,1545.0,39320842240.0,,2765.0,1303.0,,,,2026-05-20T21:21:07.513175
452160,제이엔비,KOSDAQ,452160.KQ,4770.0,45871644672.0,1.99,10250.0,4615.0,,,-0.011460001,2026-05-20T21:21:07.937156
432430,와이랩,KOSDAQ,432430.KQ,2775.0,45810589696.0,,7260.0,2740.0,,,-0.25285998,2026-05-20T21:21:08.446678
122350,삼기,KOSDAQ,122350.KQ,1193.0,45288148992.0,,2260.0,1120.0,,,-0.06163,2026-05-20T21:21:08.855002
215380,우정바이오,KOSDAQ,215380.KQ,2710.0,45177151488.0,,4535.0,1536.0,,,-0.21029,2026-05-20T21:21:09.271238
032790,엠젠솔루션,KOSDAQ,032790.KQ,887.0,41327153152.0,,2644.0,887.0,,,-0.4085,2026-05-20T21:21:09.687651
066910,손오공,KOSDAQ,066910.KQ,680.0,45446549504.0,,6320.0,680.0,,,,2026-05-20T21:21:10.094107
043910,자연과환경,KOSDAQ,043910.KQ,4000.0,45355778048.0,,8780.0,3910.0,,,,2026-05-20T21:21:10.516845
464280,티디에스팜,KOSDAQ,464280.KQ,8160.0,43154161664.0,,12240.0,7860.0,,,0.105170004,2026-05-20T21:21:11.046810
122690,서진오토모티브,KOSDAQ,122690.KQ,1950.0,43364122624.0,,4300.0,1750.0,,,,2026-05-20T21:21:11.463416
131760,파인텍,KOSDAQ,131760.KQ,1036.0,44995121152.0,,10200.0,1036.0,,,-0.25166,2026-05-20T21:21:11.889866
429270,시지트로닉스,KOSDAQ,429270.KQ,6970.0,35647938560.0,,12230.0,3250.0,,,-0.35112998,2026-05-20T21:21:12.308145
096630,에스코넥,KOSDAQ,096630.KQ,2830.0,44335693824.0,,5500.0,2685.0,,,,2026-05-20T21:21:12.732964
103840,우양,KOSDAQ,103840.KQ,2745.0,44925845504.0,,5940.0,2660.0,,,0.04961,2026-05-20T21:21:13.153085
263770,유에스티,KOSDAQ,263770.KQ,1885.0,44321366016.0,3.11,3055.0,1796.0,,,0.02971,2026-05-20T21:21:13.781899
335810,프리시젼바이오,KOSDAQ,335810.KQ,2030.0,23577487360.0,,4500.0,1980.0,,,-0.34287,2026-05-20T21:21:14.206015
025880,케이씨피드,KOSDAQ,025880.KQ,2665.0,42067386368.0,,3375.0,2480.0,,,,2026-05-20T21:21:14.617491
049470,비트플래닛,KOSDAQ,049470.KQ,1892.0,44404731904.0,,19850.0,1685.0,,,,2026-05-20T21:21:15.036109
064480,브리지텍,KOSDAQ,064480.KQ,3720.0,43116490752.0,3.16,7830.0,3500.0,,,0.01097,2026-05-20T21:21:15.464326
221840,하이즈항공,KOSDAQ,221840.KQ,2370.0,44320325632.0,,3500.0,1616.0,,,-0.04344,2026-05-20T21:21:15.880507
340440,세림B&G,KOSDAQ,340440.KQ,1561.0,44298620928.0,,2900.0,1100.0,,,0.053439997,2026-05-20T21:21:16.316949
178780,일월지엠엘,KOSDAQ,178780.KQ,2375.0,42196578304.0,8.62,3340.0,2205.0,,,0.10783,2026-05-20T21:21:16.736221
263810,상신전자,KOSDAQ,263810.KQ,2775.0,44181311488.0,,4215.0,2705.0,,,0.03487,2026-05-20T21:21:17.268835
288330,파라택시스코리아,KOSDAQ,288330.KQ,416.0,36442669056.0,,3785.0,392.0,,,-0.90365,2026-05-20T21:21:17.692446
430690,한싹,KOSDAQ,430690.KQ,4050.0,44125982720.0,,7790.0,3280.0,,,-0.079050004,2026-05-20T21:21:18.111771
088340,유라클,KOSDAQ,088340.KQ,10110.0,39672328192.0,0.72,33700.0,10040.0,,,-0.28649,2026-05-20T21:21:18.530764
186230,그린플러스,KOSDAQ,186230.KQ,4040.0,43794358272.0,,8340.0,3900.0,,,-0.31155002,2026-05-20T21:21:18.949658
083550,케이엠,KOSDAQ,083550.KQ,3240.0,41183145984.0,,3950.0,2852.3809,,,,2026-05-20T21:21:19.380209
403490,우듬지팜,KOSDAQ,403490.KQ,955.0,43500044288.0,,2470.0,933.0,,,-0.10986,2026-05-20T21:21:19.795940
476080,M83,KOSDAQ,476080.KQ,5430.0,42272550912.0,,16150.0,5400.0,,,-0.17999001,2026-05-20T21:21:20.315050
052460,아이크래프트,KOSDAQ,052460.KQ,3000.0,36473806848.0,,4760.0,2210.0,,,,2026-05-20T21:21:20.728382
033540,파라텍,KOSDAQ,033540.KQ,838.0,31359629312.0,,1685.0,806.0,,,,2026-05-20T21:21:21.245034
263700,케어랩스,KOSDAQ,263700.KQ,2255.0,43746955264.0,,6300.0,2145.0,,,0.26464,2026-05-20T21:21:21.671752
256150,한독크린텍,KOSDAQ,256150.KQ,5210.0,40210706432.0,4.76,6400.0,5000.0,,,0.047620002,2026-05-20T21:21:22.085546
129890,앱코,KOSDAQ,129890.KQ,960.0,43723776000.0,17.56,1375.0,835.0,,,0.10795999,2026-05-20T21:21:22.504273
332290,누보,KOSDAQ,332290.KQ,1093.0,41350217728.0,,1905.0,1002.0,,,0.03367,2026-05-20T21:21:22.930495
119500,포메탈,KOSDAQ,119500.KQ,3680.0,43597815808.0,1.52,6210.0,2880.0,,,0.04256,2026-05-20T21:21:23.448370
219750,한국비티비,KOSDAQ,219750.KQ,666.0,,,12567.522,660.0,,,-5.14782,2026-05-20T21:21:23.868422
044480,빌리언스,KOSDAQ,044480.KQ,1309.0,31384428544.0,,3570.0,905.0,,,-0.31941998,2026-05-20T21:21:24.285982
200780,비씨월드제약,KOSDAQ,200780.KQ,4070.0,41610186752.0,2.41,6030.0,3827.2727,,,0.09836,2026-05-20T21:21:24.712916
020180,대신정보통신,KOSDAQ,020180.KQ,1129.0,43386245120.0,,1600.0,927.0,,,,2026-05-20T21:21:25.249561
464500,아이언디바이스,KOSDAQ,464500.KQ,3100.0,43286114304.0,,4965.0,2775.0,,,-0.15706,2026-05-20T21:21:25.764701
286750,나노실리칸첨단소재,KOSDAQ,286750.KQ,1352.0,43301818368.0,,2840.0,1043.0,,,-0.25424,2026-05-20T21:21:26.185538
128540,에코캡,KOSDAQ,128540.KQ,1621.0,42132082688.0,,3325.0,1540.0,,,-0.02269,2026-05-20T21:21:26.606286
049830,승일,KOSDAQ,049830.KQ,7040.0,41588981760.0,2.09,9800.0,6990.0,,,0.01682,2026-05-20T21:21:27.025769
475460,미트박스,KOSDAQ,475460.KQ,7690.0,43164164096.0,1.25,19490.0,6550.0,,,0.063319996,2026-05-20T21:21:27.452838
434480,모니터랩,KOSDAQ,434480.KQ,3490.0,42118365184.0,,5450.0,2995.0,,,,2026-05-20T21:21:28.028884
258790,소프트캠프,KOSDAQ,258790.KQ,1718.0,41195323392.0,,2290.0,975.0,,,,2026-05-20T21:21:28.443133
026040,제이에스티나,KOSDAQ,026040.KQ,2600.0,39375749120.0,3.77,5720.0,1750.0,,,-0.14229,2026-05-20T21:21:28.969205
046390,삼화네트웍스,KOSDAQ,046390.KQ,991.0,15693232128.0,,4637.5,991.0,,,,2026-05-20T21:21:29.379238
019770,서연탑메탈,KOSDAQ,019770.KQ,3665.0,42697248768.0,1.71,4650.0,3505.0,,,0.10528,2026-05-20T21:21:29.809266
079000,와토스코리아,KOSDAQ,079000.KQ,5930.0,37210472448.0,,13400.0,5000.0,,,,2026-05-20T21:21:30.225406
0010F0,보원케미칼,KOSDAQ,0010F0.KQ,3830.0,42679992320.0,,13100.0,3750.0,,,,2026-05-20T21:21:30.751384
109820,진매트릭스,KOSDAQ,109820.KQ,2090.0,41725104128.0,,3835.0,1891.0,,,-0.15619001,2026-05-20T21:21:31.161244
199480,뱅크웨어글로벌,KOSDAQ,199480.KQ,4180.0,42224844800.0,,10710.0,4000.0,,,-0.14994,2026-05-20T21:21:31.587890
306040,에스제이그룹,KOSDAQ,306040.KQ,4320.0,39989780480.0,,14800.0,3160.0,,,-0.085769996,2026-05-20T21:21:32.023099
091590,남화토건,KOSDAQ,091590.KQ,3630.0,42616201216.0,2.68,5250.0,3400.0,,,0.06392,2026-05-20T21:21:32.448904
066360,체리부로,KOSDAQ,066360.KQ,886.0,42485485568.0,,1420.0,702.0,,,0.23388,2026-05-20T21:21:32.860064
053950,경남제약,KOSDAQ,053950.KQ,2710.0,42355712000.0,,5580.0,2675.0,,,,2026-05-20T21:21:33.307252
050860,아세아텍,KOSDAQ,050860.KQ,1879.0,34176671744.0,,2655.0,1825.0,,,,2026-05-20T21:21:33.720893
204020,그리티,KOSDAQ,204020.KQ,2170.0,41935380480.0,5.23,4670.0,1863.0,,,0.05696,2026-05-20T21:21:34.129638
140520,대창스틸,KOSDAQ,140520.KQ,1999.0,42194563072.0,7.32,2545.0,1895.0,,,0.01912,2026-05-20T21:21:34.655405
087600,픽셀플러스,KOSDAQ,087600.KQ,5160.0,33667612672.0,,8450.0,5150.0,,,-0.04044,2026-05-20T21:21:35.068449
046310,백금T&A,KOSDAQ,046310.KQ,2565.0,41250439168.0,,5050.0,2550.0,,,,2026-05-20T21:21:35.501812
351320,넥사다이내믹스,KOSDAQ,351320.KQ,1416.0,40814137344.0,,2880.0,771.0,,,-0.46686,2026-05-20T21:21:35.927847
290090,트윔,KOSDAQ,290090.KQ,5650.0,39603453952.0,,11700.0,5360.0,,,-0.04808,2026-05-20T21:21:36.351914
220180,핸디소프트,KOSDAQ,220180.KQ,1750.0,41878974464.0,,3940.0,1688.0,,,0.00874,2026-05-20T21:21:36.884465
160550,NEW,KOSDAQ,160550.KQ,1499.0,41831251968.0,,3325.0,1490.0,,,0.00429,2026-05-20T21:21:37.303060
224110,에이텍모빌리티,KOSDAQ,224110.KQ,8210.0,39246970880.0,3.65,15220.0,8130.0,,,0.07527,2026-05-20T21:21:37.724318
195500,마니커에프앤지,KOSDAQ,195500.KQ,2610.0,41702580224.0,,3745.0,2510.0,,,0.02764,2026-05-20T21:21:38.141783
101240,씨큐브,KOSDAQ,101240.KQ,3645.0,39580688384.0,,5300.0,3540.0,,,0.092659995,2026-05-20T21:21:38.661495
123570,이엠넷,KOSDAQ,123570.KQ,1858.0,39674109952.0,,2555.0,1705.0,,,,2026-05-20T21:21:39.076634
024120,KB오토시스,KOSDAQ,024120.KQ,3595.0,41342500864.0,6.82,4440.0,3295.0,,,0.03274,2026-05-20T21:21:39.493901
258610,케일럼,KOSDAQ,258610.KQ,1125.0,29844539392.0,,2460.0,1000.0,,,-0.05333,2026-05-20T21:21:39.910742
355390,크라우드웍스,KOSDAQ,355390.KQ,2585.0,41027178496.0,,13400.0,2265.0,,,-1.5734,2026-05-20T21:21:40.327509
014570,고려제약,KOSDAQ,014570.KQ,3730.0,40380489728.0,4.72,5170.0,3600.0,,,0.08081,2026-05-20T21:21:40.745494
032960,동일기연,KOSDAQ,032960.KQ,11660.0,44577169408.0,4.08,19050.0,10350.0,,,0.10069,2026-05-20T21:21:41.153676
006920,모헨즈,KOSDAQ,006920.KQ,3750.0,37845581824.0,,7630.0,2675.0,,,-0.08384,2026-05-20T21:21:41.576478
043340,에쎈테크,KOSDAQ,043340.KQ,862.0,40945000448.0,,1698.0,750.0,,,0.01471,2026-05-20T21:21:41.993953
066900,디에이피,KOSDAQ,066900.KQ,1797.0,28932585472.0,,3260.0,1313.0,,,,2026-05-20T21:21:42.509437
336060,웨이버스,KOSDAQ,336060.KQ,848.0,40835608576.0,,1377.0,843.0,,,0.066810004,2026-05-20T21:21:42.939811
203450,유니온바이오메트릭스,KOSDAQ,203450.KQ,2900.0,34715037696.0,,4230.0,2705.0,,,,2026-05-20T21:21:43.351101
290120,DH오토리드,KOSDAQ,290120.KQ,2580.0,40826560512.0,3.73,4345.0,2200.0,,,0.13881999,2026-05-20T21:21:43.774040
148250,알엔투테크놀로지,KOSDAQ,148250.KQ,2995.0,34545389568.0,0.85,9770.0,2200.0,,,-0.10298,2026-05-20T21:21:44.187637
318410,비비씨,KOSDAQ,318410.KQ,7310.0,40608825344.0,5.28,10670.0,6620.0,,,0.06966,2026-05-20T21:21:44.699823
059100,아이컴포넌트,KOSDAQ,059100.KQ,5720.0,36946853888.0,2.53,8060.0,4400.0,,,0.14366001,2026-05-20T21:21:45.112928
310870,디와이씨,KOSDAQ,310870.KQ,1955.0,40441692160.0,1.04,2200.0,1123.0,,,0.07018,2026-05-20T21:21:45.532085
239610,에이치엘사이언스,KOSDAQ,239610.KQ,7500.0,38197133312.0,,13780.0,6860.0,,,-0.13472,2026-05-20T21:21:46.048273
221980,케이디켐,KOSDAQ,221980.KQ,10020.0,37523705856.0,4.93,11620.0,9940.0,,,0.03445,2026-05-20T21:21:46.465710
440320,오픈놀,KOSDAQ,440320.KQ,4100.0,40303001600.0,,6930.0,3140.0,,,-0.15109,2026-05-20T21:21:46.890389
140430,카티스,KOSDAQ,140430.KQ,752.0,38741520384.0,,10325.0,752.0,,,-0.00977,2026-05-20T21:21:47.324429
376180,피코그램,KOSDAQ,376180.KQ,2160.0,39886643200.0,4.54,4295.0,2100.0,,,0.025179999,2026-05-20T21:21:47.744768
073570,리튬포어스,KOSDAQ,073570.KQ,3315.0,39900844032.0,,9330.0,2520.0,,,-0.40772998,2026-05-20T21:21:48.153792
340810,시선AI,KOSDAQ,340810.KQ,2915.0,37766979584.0,,7030.0,2205.0,,,-1.20338,2026-05-20T21:21:48.672454
228340,동양파일,KOSDAQ,228340.KQ,1987.0,39739998208.0,,2580.0,1550.0,,,-0.06099,2026-05-20T21:21:49.091264
064090,인크레더블버즈,KOSDAQ,064090.KQ,798.0,39694708736.0,,3115.0,770.0,,,-0.36931,2026-05-20T21:21:49.514048
355690,에이텀,KOSDAQ,355690.KQ,4220.0,39689015296.0,,9920.0,3650.0,,,-0.64476997,2026-05-20T21:21:49.929458
450520,인스웨이브,KOSDAQ,450520.KQ,2685.0,39481790464.0,,5260.0,2525.0,,,-0.082279995,2026-05-20T21:21:50.347475
363260,모비데이즈,KOSDAQ,363260.KQ,1227.0,38843944960.0,3.16,2445.0,1224.0,,,0.06497,2026-05-20T21:21:50.759279
052600,한네트,KOSDAQ,052600.KQ,3410.0,39432216576.0,5.12,5830.0,3055.0,,,0.027379999,2026-05-20T21:21:51.164741
054780,키이스트,KOSDAQ,054780.KQ,2005.0,39176224768.0,,6270.0,1981.0,,,,2026-05-20T21:21:51.685754
058110,멕아이씨에스,KOSDAQ,058110.KQ,2455.0,38046437376.0,,4000.0,1486.0,,,,2026-05-20T21:21:52.108531
300120,라온피플,KOSDAQ,300120.KQ,793.0,27750555648.0,,3871.4285,760.0,,,-0.43441,2026-05-20T21:21:52.525651
153490,우리이앤엘하루틴,KOSDAQ,153490.KQ,762.0,38617473024.0,2.57,968.0,628.0,,,-0.01535,2026-05-20T21:21:52.954411
057030,YBM넷,KOSDAQ,057030.KQ,2400.0,38842433536.0,,3995.0,2390.0,,,,2026-05-20T21:21:53.379222
032860,더라미,KOSDAQ,032860.KQ,969.0,39040294912.0,,1975.0,963.0,,,-0.29507,2026-05-20T21:21:53.804959
045060,오공,KOSDAQ,045060.KQ,2300.0,38966538240.0,2.16,2690.0,2135.0,,,0.046690002,2026-05-20T21:21:54.221859
200350,아티스트스튜디오,KOSDAQ,200350.KQ,3895.0,38934515712.0,,20700.0,3710.0,,,-0.09062,2026-05-20T21:21:54.632087
254120,자비스,KOSDAQ,254120.KQ,1265.0,38850895872.0,,1993.0,1023.0,,,0.0066299997,2026-05-20T21:21:55.053013
038870,에코심플렉스,KOSDAQ,038870.KQ,2775.0,38885416960.0,,4490.0,2500.0,,,,2026-05-20T21:21:55.475192
133750,메가엠디,KOSDAQ,133750.KQ,1658.0,36600324096.0,3.5,2280.0,1655.0,,,0.048410002,2026-05-20T21:21:55.897673
388610,지에프씨생명과학,KOSDAQ,388610.KQ,7300.0,38257905664.0,,40000.0,7150.0,,,0.03201,2026-05-20T21:21:56.317354
064520,테크엘,KOSDAQ,064520.KQ,1726.0,38568370176.0,,2385.0,1440.0,,,,2026-05-20T21:21:56.733894
159910,에코글로우,KOSDAQ,159910.KQ,3685.0,38399832064.0,,5750.0,2335.0,,,-0.22797,2026-05-20T21:21:57.163235
080520,오디텍,KOSDAQ,080520.KQ,3405.0,35153489920.0,,5720.0,2700.0,,,,2026-05-20T21:21:57.574281
050120,ES큐브,KOSDAQ,050120.KQ,2840.0,38039265280.0,,3615.0,2140.0,,,,2026-05-20T21:21:57.983905
073540,에프알텍,KOSDAQ,073540.KQ,3370.0,38418001920.0,,7220.0,1675.0,,,,2026-05-20T21:21:58.519786
356890,싸이버원,KOSDAQ,356890.KQ,3210.0,38367268864.0,1.06,5420.0,2900.0,,,-0.02627,2026-05-20T21:21:58.942647
037370,EG,KOSDAQ,037370.KQ,4440.0,38294876160.0,,7670.0,4400.0,,,-0.30741,2026-05-20T21:21:59.359035
206400,베노티앤알,KOSDAQ,206400.KQ,1020.0,38259318784.0,,2775.0,934.0,,,-0.28755,2026-05-20T21:21:59.781030
347770,핌스,KOSDAQ,347770.KQ,1673.0,38239830016.0,,2530.0,900.0,,,-0.16988,2026-05-20T21:22:00.302784
290520,신도기연,KOSDAQ,290520.KQ,2400.0,37766795264.0,,3515.0,1380.0,,,0.03103,2026-05-20T21:22:00.729723
241840,에이스토리,KOSDAQ,241840.KQ,4005.0,36093333504.0,,12140.0,3955.0,,,-0.14229,2026-05-20T21:22:01.247789
016670,디모아,KOSDAQ,016670.KQ,3745.0,38153121792.0,,8960.0,3550.0,,,,2026-05-20T21:22:01.663642
469750,아이비젼웍스,KOSDAQ,469750.KQ,1102.0,37898317824.0,,2100.0,851.0,,,-0.010880001,2026-05-20T21:22:02.077960
