종목코드,회사명,시장구분,연도,fs_div,revenue,operating_income,net_income,total_assets,total_liabilities,total_equity,cfo,cfi,cff
003670,포스코퓨처엠,KOSPI,2022,CFS,3301915805063.0,165871669943.0,121928567124.0,4637476140189.0,1986831501348.0,2650644638841.0,,,
003670,포스코퓨처엠,KOSPI,2023,CFS,4759871486264.0,35882185999.0,4435219953.0,6334593297871.0,3723127307788.0,2611465990083.0,,,
003670,포스코퓨처엠,KOSPI,2024,CFS,3699944235821.0,721245866.0,-231338259262.0,7932459834018.0,4611953968440.0,3320505865578.0,,,
003670,포스코퓨처엠,KOSPI,2025,CFS,2938698184392.0,32827283494.0,36521891144.0,9143896515830.0,4631817432921.0,4512079082909.0,,,
272210,한화시스템,KOSPI,2021,CFS,2089503039125.0,112049712222.0,97878482869.0,3894302649982.0,1654541163154.0,2239761486828.0,,,
272210,한화시스템,KOSPI,2022,CFS,2188002345349.0,24022201122.0,-80760193717.0,3945627700263.0,1926675685540.0,2018952014723.0,,,
272210,한화시스템,KOSPI,2023,CFS,2453079541922.0,92870721114.0,343083288939.0,4483210824746.0,2329084660742.0,2154126164004.0,,,
272210,한화시스템,KOSPI,2024,CFS,2803686058274.0,219345297682.0,445378843124.0,5724010115718.0,3307593220262.0,2416416895456.0,,,
272210,한화시스템,KOSPI,2025,CFS,3664150568020.0,119898725355.0,209145275418.0,10327265554498.0,5326266452919.0,5000999101579.0,,,
011200,HMM,KOSPI,2021,CFS,13794148000000.0,7377522000000.0,5337151000000.0,17876100000000.0,7517806000000.0,10358294000000.0,,,
011200,HMM,KOSPI,2022,CFS,18582770000000.0,9951555000000.0,10085439000000.0,25973455000000.0,5285543000000.0,20687912000000.0,,,
011200,HMM,KOSPI,2023,CFS,8400969000000.0,584770000000.0,968692000000.0,25713363000000.0,4272550000000.0,21440813000000.0,,,
011200,HMM,KOSPI,2024,CFS,11700224000000.0,3512847000000.0,3782129000000.0,33848562000000.0,5993018000000.0,27855544000000.0,,,
011200,HMM,KOSPI,2025,CFS,10891443000000.0,1461202000000.0,1878732000000.0,33563133000000.0,6991856000000.0,26571277000000.0,,,
033780,KT&G,KOSPI,2021,CFS,5228351596536.0,1338383479632.0,971758744656.0,11637271194200.0,2428409041148.0,9208862153052.0,,,
033780,KT&G,KOSPI,2022,CFS,5851406367817.0,1267649967727.0,1005327163465.0,12301715783797.0,2943135752405.0,9358580031392.0,,,
033780,KT&G,KOSPI,2023,CFS,5862608000000.0,1167336000000.0,922361000000.0,12772452000000.0,3477517000000.0,9294935000000.0,,,
033780,KT&G,KOSPI,2024,CFS,5908792000000.0,1188814000000.0,1164999000000.0,13925237000000.0,4566772000000.0,9358465000000.0,,,
033780,KT&G,KOSPI,2025,CFS,6579707000000.0,1343666000000.0,1102316000000.0,14189127000000.0,4852958000000.0,9336169000000.0,,,
079550,LIG디펜스앤에어로스페이스,KOSPI,2021,CFS,1822194315440.0,97201006836.0,105055805629.0,2576847035470.0,1813542650473.0,763304384997.0,,,
079550,LIG디펜스앤에어로스페이스,KOSPI,2022,CFS,2220751868438.0,179111737872.0,122939587371.0,3012727223129.0,2077548155320.0,935179067809.0,,,
079550,LIG디펜스앤에어로스페이스,KOSPI,2023,CFS,2308571092877.0,186378438940.0,174962143119.0,3815758833285.0,2763399823997.0,1052359009288.0,,,
079550,LIG디펜스앤에어로스페이스,KOSPI,2024,CFS,3276339508425.0,229779392271.0,216648719554.0,6125264653217.0,4887829418155.0,1237435235062.0,,,
079550,LIG디펜스앤에어로스페이스,KOSPI,2025,CFS,4306936127418.0,319442306790.0,237479536396.0,8064772884180.0,6588665379014.0,1476107505166.0,,,
138040,메리츠금융지주,KOSPI,2023,CFS,58558358469900.0,2933502360678.0,2125376583433.0,102235842680189.0,92138657614258.0,10097185065931.0,,,
138040,메리츠금융지주,KOSPI,2024,CFS,46574506350960.0,3188889251285.0,2333433638351.0,115578247112858.0,104648211084850.0,10930036028008.0,,,
138040,메리츠금융지주,KOSPI,2025,CFS,,2872733957980.0,2350134643625.0,135457983800835.0,124196775797045.0,11261208003790.0,,,
011070,LG이노텍,KOSPI,2021,CFS,14945609219058.0,1264223240881.0,888282436433.0,7741352841297.0,4427146647365.0,3314206193932.0,,,
011070,LG이노텍,KOSPI,2022,CFS,19589409483381.0,1271751532028.0,979848640817.0,9793617826430.0,5527824867091.0,4265792959339.0,,,
011070,LG이노텍,KOSPI,2023,CFS,20605290000000.0,830824000000.0,565201000000.0,11204306000000.0,6489731000000.0,4714575000000.0,,,
011070,LG이노텍,KOSPI,2024,CFS,21200755000000.0,706043000000.0,449274000000.0,11378212000000.0,6024347000000.0,5353865000000.0,,,
011070,LG이노텍,KOSPI,2025,CFS,21896603000000.0,665007000000.0,341262000000.0,11930883000000.0,6167829000000.0,5763054000000.0,,,
035720,카카오,KOSPI,2021,CFS,,587884339202.0,1640484195406.0,22784559108590.0,9216225462911.0,13568333645679.0,,,
035720,카카오,KOSPI,2022,CFS,,569355650551.0,1066994242805.0,22963651561449.0,9447968971124.0,13515682590325.0,,,
035720,카카오,KOSPI,2023,CFS,7557001757272.0,460857845673.0,-1816669011014.0,25179968939321.0,11321369715195.0,13858599224126.0,,,
035720,카카오,KOSPI,2024,CFS,7871692199887.0,460212161525.0,-161870567171.0,25773028304462.0,11830134144725.0,13942894159737.0,,,
035720,카카오,KOSPI,2025,CFS,8099147815086.0,732036535379.0,517959587282.0,27783524545811.0,12558602529761.0,15224922016050.0,,,
024110,기업은행,KOSPI,2023,CFS,,3432281000000.0,2675188000000.0,448427279000000.0,416610518000000.0,31816761000000.0,,,
024110,기업은행,KOSPI,2024,CFS,,3594087000000.0,2654338000000.0,472219838000000.0,437988747000000.0,34231091000000.0,,,
024110,기업은행,KOSPI,2025,CFS,,3655589000000.0,2718868000000.0,500692621000000.0,463836597000000.0,36856024000000.0,,,
003550,LG,KOSPI,2021,CFS,6859010000000.0,2460104000000.0,2683974000000.0,25669796000000.0,3729575000000.0,21940221000000.0,,,
003550,LG,KOSPI,2022,CFS,7185987000000.0,1941380000000.0,2115750000000.0,29633677000000.0,3399491000000.0,26234186000000.0,,,
003550,LG,KOSPI,2023,CFS,7445336000000.0,1589013000000.0,1414258000000.0,30253085000000.0,3236596000000.0,27016489000000.0,,,
003550,LG,KOSPI,2024,CFS,7175505000000.0,966842000000.0,790478000000.0,31639273000000.0,3506640000000.0,28132633000000.0,,,
003550,LG,KOSPI,2025,CFS,7252547000000.0,912174000000.0,1000121000000.0,33982889000000.0,3648076000000.0,30334813000000.0,,,
086280,현대글로비스,KOSPI,2021,CFS,21779581931003.0,1126245705403.0,783175862240.0,12170928242765.0,6358516107411.0,5812412135354.0,,,
086280,현대글로비스,KOSPI,2022,CFS,26981880971123.0,1798516596130.0,1192805576043.0,13877784500296.0,6998172212338.0,6879612287958.0,,,
086280,현대글로비스,KOSPI,2023,CFS,25683197164064.0,1554032510087.0,1070090664293.0,14725019903938.0,6941096283685.0,7783923620253.0,,,
086280,현대글로비스,KOSPI,2024,CFS,28407374301315.0,1752867442226.0,1099486986046.0,16849145438725.0,8039781176784.0,8809364261941.0,,,
086280,현대글로비스,KOSPI,2025,CFS,29566409336616.0,2073007545910.0,1734697253045.0,18587219950287.0,8198766369501.0,10388453580786.0,,,
006260,LS,KOSPI,2021,CFS,13089102000000.0,583656000000.0,352129000000.0,12625931000000.0,7915665000000.0,4710266000000.0,,,
006260,LS,KOSPI,2022,CFS,17491338000000.0,670941000000.0,505486000000.0,16813978000000.0,11259315000000.0,5554663000000.0,,,
006260,LS,KOSPI,2023,CFS,24480743000000.0,899674000000.0,570596000000.0,18245954000000.0,11495353000000.0,6750601000000.0,,,
006260,LS,KOSPI,2024,CFS,27544663000000.0,1072943000000.0,391515000000.0,20527939000000.0,13646786000000.0,6881153000000.0,,,
006260,LS,KOSPI,2025,CFS,31870031000000.0,1052554000000.0,485145000000.0,24994792000000.0,17315204000000.0,7679588000000.0,,,
047810,한국항공우주,KOSPI,2021,CFS,2562283675152.0,58259436460.0,53272528569.0,5855223992714.0,4557779985276.0,1297444007438.0,,,
047810,한국항공우주,KOSPI,2022,CFS,2786888282702.0,141617667318.0,115919395720.0,7772406693424.0,6319189867558.0,1453216825866.0,,,
047810,한국항공우주,KOSPI,2023,CFS,3819344382446.0,247510483155.0,221401119895.0,7139576928721.0,5519636411444.0,1619940517277.0,,,
047810,한국항공우주,KOSPI,2024,CFS,3633742105840.0,240718310400.0,170895410977.0,8025538409393.0,6298361527272.0,1727176882121.0,,,
047810,한국항공우주,KOSPI,2025,CFS,3696379351601.0,269190196660.0,187312615904.0,10370256890187.0,8472910028151.0,1897346862036.0,,,
307950,현대오토에버,KOSPI,2021,CFS,2070382112277.0,96106277138.0,71368214141.0,2346122844458.0,970301489355.0,1375821355103.0,,,
307950,현대오토에버,KOSPI,2022,CFS,2754508002996.0,142362193871.0,116170013150.0,2619436326622.0,1129055501093.0,1490380825529.0,,,
307950,현대오토에버,KOSPI,2023,CFS,3065015134000.0,181413573000.0,140312627000.0,2843057165000.0,1250744682000.0,1592312483000.0,,,
307950,현대오토에버,KOSPI,2024,CFS,3713617277000.0,224434118000.0,175182500000.0,3349516801000.0,1618990538000.0,1730526263000.0,,,
307950,현대오토에버,KOSPI,2025,CFS,4252067261000.0,255302187000.0,186789322000.0,3605190886000.0,1730471981000.0,1874718905000.0,,,
000720,현대건설,KOSPI,2021,CFS,18065534000000.0,753504000000.0,554377000000.0,19637264000000.0,10207973000000.0,9429291000000.0,,,
000720,현대건설,KOSPI,2022,CFS,21239082000000.0,574902000000.0,470876000000.0,20911708000000.0,10987431000000.0,9924277000000.0,,,
000720,현대건설,KOSPI,2023,CFS,29651357000000.0,785430000000.0,654281000000.0,23714495000000.0,13258980000000.0,10455515000000.0,,,
000720,현대건설,KOSPI,2024,CFS,32670268000000.0,-1263420000000.0,-766221000000.0,27005385000000.0,17335972000000.0,9669413000000.0,,,
000720,현대건설,KOSPI,2025,CFS,31062912000000.0,653006000000.0,559068000000.0,27791708000000.0,17678843000000.0,10112865000000.0,,,
278470,에이피알,KOSPI,2021,CFS,259146144182.0,14273152154.0,11398827028.0,126428830150.0,60427749526.0,66001080624.0,,,
278470,에이피알,KOSPI,2022,CFS,397698119336.0,39228479397.0,29954676293.0,184122622814.0,83864628098.0,100257994716.0,,,
278470,에이피알,KOSPI,2023,CFS,523809364559.0,104193724865.0,81546050952.0,287309488243.0,90360619465.0,196948868778.0,,,
278470,에이피알,KOSPI,2024,CFS,722753862301.0,122705544449.0,107590435967.0,565143563187.0,241619489197.0,323524073990.0,,,
278470,에이피알,KOSPI,2025,CFS,1527344973381.0,365520628934.0,289654813287.0,771737546894.0,325937736580.0,445799810314.0,,,
030200,KT,KOSPI,2021,CFS,24898005000000.0,1671824000000.0,1459395000000.0,37159341000000.0,20592180000000.0,16567161000000.0,,,
030200,KT,KOSPI,2022,CFS,25650011000000.0,1690088000000.0,1387663000000.0,40980681000000.0,22565958000000.0,18414723000000.0,,,
030200,KT,KOSPI,2023,CFS,26376273000000.0,1649774000000.0,988718000000.0,42709982000000.0,24148845000000.0,18561137000000.0,,,
030200,KT,KOSPI,2024,CFS,26431204000000.0,809471000000.0,417094000000.0,41879957000000.0,23883408000000.0,17996549000000.0,,,
030200,KT,KOSPI,2025,CFS,28244161000000.0,2469133000000.0,1836770000000.0,42948573000000.0,23490550000000.0,19458023000000.0,,,
071050,한국금융지주,KOSPI,2023,CFS,20893370651649.0,820404542965.0,708063414580.0,95901185591112.0,87456133489762.0,8445052101350.0,,,
071050,한국금융지주,KOSPI,2024,CFS,21174133586717.0,1199724124887.0,1045868641939.0,109220199166181.0,99485650231644.0,9734548934537.0,,,
071050,한국금융지주,KOSPI,2025,CFS,,2345329000000.0,2024352000000.0,136161928000000.0,124062437000000.0,12099491000000.0,,,
018260,삼성에스디에스,KOSPI,2021,CFS,13630002438924.0,808097771607.0,633381433112.0,10517432175247.0,3073731543176.0,7443700632071.0,,,
018260,삼성에스디에스,KOSPI,2022,CFS,17234749537662.0,916074023314.0,1130012585621.0,11952424889489.0,3485454954575.0,8466969934914.0,,,
018260,삼성에스디에스,KOSPI,2023,CFS,13276844204872.0,808230946594.0,701325761022.0,12321024561023.0,3345453419084.0,8975571141939.0,,,
018260,삼성에스디에스,KOSPI,2024,CFS,13828232033800.0,911096907001.0,789501325293.0,13238330251696.0,3532880772221.0,9705449479475.0,,,
018260,삼성에스디에스,KOSPI,2025,CFS,13929868497711.0,957102744609.0,782669219514.0,13453704199195.0,3190804215776.0,10262899983419.0,,,
010950,S-Oil,KOSPI,2021,CFS,27463918000000.0,2140942000000.0,1378541000000.0,18693235000000.0,11705193000000.0,6988042000000.0,,,
010950,S-Oil,KOSPI,2022,CFS,42446028000000.0,3405166000000.0,2104387000000.0,19613135000000.0,11129666000000.0,8483469000000.0,,,
010950,S-Oil,KOSPI,2023,CFS,35726694000000.0,1354582000000.0,948848000000.0,21576123000000.0,12538558000000.0,9037565000000.0,,,
010950,S-Oil,KOSPI,2024,CFS,36637031000000.0,422177000000.0,-193042000000.0,24451433000000.0,15755786000000.0,8695647000000.0,,,
010950,S-Oil,KOSPI,2025,CFS,34246957000000.0,235631000000.0,176952000000.0,26556957000000.0,17669556000000.0,8887401000000.0,,,
259960,크래프톤,KOSPI,2021,CFS,,639639249890.0,519877622732.0,5635100724323.0,1026856415552.0,4608244308771.0,,,
259960,크래프톤,KOSPI,2022,CFS,,751606569542.0,500154032217.0,6030311640765.0,917461503208.0,5112850137557.0,,,
259960,크래프톤,KOSPI,2023,CFS,1910576180288.0,768045608970.0,594060314352.0,6440456619598.0,881636358567.0,5558820261031.0,,,
259960,크래프톤,KOSPI,2024,CFS,2709774106588.0,1182487684188.0,1302592653712.0,7919463568015.0,1090331965788.0,6829131602227.0,,,
259960,크래프톤,KOSPI,2025,CFS,3326553694966.0,1054380980188.0,733703643561.0,9433648042482.0,2249503836253.0,7184144206229.0,,,
047050,포스코인터내셔널,KOSPI,2021,CFS,33948864785000.0,585385807000.0,356487962000.0,10770734147000.0,7258594219000.0,3512139928000.0,,,
047050,포스코인터내셔널,KOSPI,2022,CFS,37989588330000.0,902507009000.0,604912380000.0,12516336931000.0,8118209853000.0,4398127078000.0,,,
047050,포스코인터내셔널,KOSPI,2023,CFS,33132821374000.0,1163112035000.0,680419303000.0,16617748008000.0,9992986028000.0,6624761980000.0,,,
047050,포스코인터내셔널,KOSPI,2024,CFS,32340793124000.0,1116921237000.0,503409725000.0,17336325971000.0,9986863050000.0,7349462921000.0,,,
047050,포스코인터내셔널,KOSPI,2025,CFS,32373603908000.0,1165316105000.0,636802406000.0,18753010588000.0,10940355413000.0,7812655175000.0,,,
0126Z0,삼성에피스홀딩스,KOSPI,2025,CFS,251689950548.0,-63640615999.0,85313155522.0,7715584325302.0,1809815283137.0,5905769042165.0,,,
047040,대우건설,KOSPI,2021,CFS,8685207679669.0,738313485108.0,484926502045.0,10457976990591.0,7241599093010.0,3216377897581.0,,,
047040,대우건설,KOSPI,2022,CFS,10419213132139.0,760006514642.0,508010238954.0,11140353752210.0,7415736590714.0,3724617161496.0,,,
047040,대우건설,KOSPI,2023,CFS,11647800864690.0,662517552616.0,521479149761.0,11243136483407.0,7181221069270.0,4061915414137.0,,,
047040,대우건설,KOSPI,2024,CFS,10503609086034.0,403125613881.0,242849735359.0,12658456266814.0,8324364439243.0,4334091827571.0,,,
047040,대우건설,KOSPI,2025,CFS,8054627137857.0,-815431279791.0,-916079534292.0,13358502674960.0,9883897059667.0,3474605615293.0,,,
005940,NH투자증권,KOSPI,2023,CFS,,725757000000.0,553048000000.0,56697893000000.0,49084465000000.0,7613428000000.0,,,
005940,NH투자증권,KOSPI,2024,CFS,,901069000000.0,686638000000.0,62427065000000.0,54307696000000.0,8119369000000.0,,,
005940,NH투자증권,KOSPI,2025,CFS,,1420580000000.0,1031501000000.0,83385398000000.0,73947294000000.0,9438104000000.0,,,
323410,카카오뱅크,KOSPI,2023,CFS,2494045000000.0,478485000000.0,354912000000.0,54488157000000.0,48370463000000.0,6117694000000.0,,,
323410,카카오뱅크,KOSPI,2024,CFS,2945621000000.0,606880000000.0,440065000000.0,62805282000000.0,56265151000000.0,6540131000000.0,,,
323410,카카오뱅크,KOSPI,2025,CFS,3086291000000.0,649371000000.0,480280000000.0,76409775000000.0,69659909000000.0,6749866000000.0,,,
005830,DB손해보험,KOSPI,2023,CFS,,2234997557489.0,1742379224712.0,60040428590956.0,49736681327747.0,10303747263209.0,,,
005830,DB손해보험,KOSPI,2024,CFS,,2424925603957.0,1853216681744.0,66506135383633.0,57114913448969.0,9391221934664.0,,,
005830,DB손해보험,KOSPI,2025,CFS,,2383950000000.0,1790581000000.0,74022307000000.0,63087018000000.0,10935289000000.0,,,
003230,삼양식품,KOSPI,2021,CFS,642030314159.0,65363413971.0,56657565902.0,753080320659.0,357388870699.0,395691449960.0,,,
003230,삼양식품,KOSPI,2022,CFS,909036571591.0,90375676138.0,80271060994.0,924929490964.0,470165749462.0,454763741502.0,,,
003230,삼양식품,KOSPI,2023,CFS,1192914607980.0,147514090779.0,126591199633.0,1170302770895.0,593512454782.0,576790316113.0,,,
003230,삼양식품,KOSPI,2024,CFS,1728015003746.0,344569150443.0,271255665463.0,1594782196967.0,766748854360.0,828033342607.0,,,
003230,삼양식품,KOSPI,2025,CFS,2351785163786.0,524188406060.0,388673674725.0,2196495586892.0,924955585739.0,1271540001153.0,,,
001440,대한전선,KOSPI,2021,CFS,1997709556000.0,39462123000.0,28937337000.0,1420870615000.0,1033109826000.0,387760789000.0,,,
001440,대한전선,KOSPI,2022,CFS,2450545975000.0,48173734000.0,21830706000.0,1620264871000.0,738060568000.0,882204303000.0,,,
001440,대한전선,KOSPI,2023,CFS,2843980012000.0,79823888000.0,71872998000.0,1878565100000.0,925279344000.0,953285756000.0,,,
001440,대한전선,KOSPI,2024,CFS,3291299375000.0,115169757000.0,74190402000.0,2642726208000.0,1146613736000.0,1496112472000.0,,,
001440,대한전선,KOSPI,2025,CFS,3636018215712.0,128613046536.0,89877397889.0,3493282185409.0,1860939394871.0,1632342790538.0,,,
016360,삼성증권,KOSPI,2023,CFS,,741117973834.0,547405708396.0,56507909508834.0,49885200114300.0,6622709394534.0,,,
016360,삼성증권,KOSPI,2024,CFS,,1205750469446.0,899037889864.0,62273916116630.0,54949703002180.0,7324213114450.0,,,
016360,삼성증권,KOSPI,2025,CFS,,1375673177021.0,1007226734146.0,79683213004622.0,71615157044752.0,8068055959870.0,,,
443060,HD현대마린솔루션,KOSPI,2024,CFS,1745458578779.0,271729951500.0,227940276635.0,1152227968481.0,378693406923.0,773534561558.0,,,
443060,HD현대마린솔루션,KOSPI,2025,CFS,1982700659426.0,350141338776.0,269571288127.0,1272320058801.0,447595203333.0,824724855468.0,,,
352820,하이브,KOSPI,2021,CFS,1255926483000.0,190247657000.0,140834607000.0,4728915303000.0,1842330260000.0,2886585043000.0,,,
352820,하이브,KOSPI,2022,CFS,1776153957000.0,236907930000.0,48032125000.0,4870434315000.0,1941754310000.0,2928680005000.0,,,
352820,하이브,KOSPI,2023,CFS,2178088207000.0,295643307000.0,183449559000.0,5345681487000.0,2235766519000.0,3109914968000.0,,,
352820,하이브,KOSPI,2024,CFS,2255648536000.0,184045287000.0,-3431847000.0,5479186860000.0,1965408202000.0,3513778658000.0,,,
352820,하이브,KOSPI,2025,CFS,2649870246000.0,49318276000.0,-254385318000.0,5485474443000.0,1934017978000.0,3551456465000.0,,,
039490,키움증권,KOSPI,2023,CFS,9544799999478.0,564659042175.0,440737008036.0,52046420344899.0,47142321220678.0,4904099124221.0,,,
039490,키움증권,KOSPI,2024,CFS,11280306577010.0,1098240303737.0,834883309831.0,55688423730459.0,50056548792460.0,5631874937999.0,,,
039490,키움증권,KOSPI,2025,CFS,17121703940748.0,1488239956012.0,1114974212697.0,81173768149523.0,74451363015539.0,6722405133984.0,,,
028050,삼성E&A,KOSPI,2021,CFS,7486696121177.0,503288807347.0,351071466376.0,6058722396874.0,4098204678539.0,1960517718335.0,,,
028050,삼성E&A,KOSPI,2022,CFS,10054344625186.0,702942994188.0,595319035026.0,7848723222714.0,5271682815759.0,2577040406955.0,,,
